date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2010-02-16 23:00:00+00:00,51.0,6.8315,-1.6185,1.6898332,4.0548754,-5.093803,-1.4123567,0,0,37444.086,23245.852,0.6,0.6,0.0,3.0,6.638072,16.919998,33.606308,7.16,0.84517074
2010-02-17 23:00:00+00:00,51.0,7.2815,-0.9185,2.5919166,5.5154066,-3.8926973,0.019700428,0,0,37637.67,18989.092,0.90000004,0.90000004,0.0,4.0,8.161764,21.24,211.14851,5.72,0.67098075
2010-02-18 23:00:00+00:00,73.0,4.6315002,0.7315,2.2023335,2.129641,-2.5681396,-0.7160089,0,0,37833.008,165.74844,7.2999997,6.2,0.77,15.0,11.592895,27.0,281.75974,3.01,0.4160466
2010-02-19 23:00:00+00:00,71.0,3.1815,-3.3185,0.0710834,-1.2126727,-6.822103,-3.7223933,0,0,38029.9,33302.71,1.2,0.4,0.56,5.0,12.031756,38.16,236.15675,10.32,1.0501491
2010-02-20 23:00:00+00:00,71.0,5.1815,-3.5184999,0.9273334,1.8840714,-7.041869,-2.5675375,0,0,38228.18,32400.0,0.2,0.0,0.14,1.0,8.404285,24.48,175.89194,11.08,1.219232
2010-02-21 23:00:00+00:00,71.0,9.5815,-1.0185001,2.8356667,6.0357866,-5.080017,-0.45086065,0,0,38427.668,23156.242,0.6,0.5,0.35,3.0,9.449572,35.64,176.75014,8.85,1.1434817
2010-02-22 23:00:00+00:00,55.0,7.9815,-1.0185001,3.0377502,4.986122,-4.6822257,-0.070261426,0,0,38628.2,23873.752,5.9,5.9,0.0,14.0,12.074766,32.399998,209.77545,6.48,0.8072097
2010-02-23 23:00:00+00:00,51.0,8.7815,-0.06850001,3.9064999,6.2090225,-3.2248535,1.1750237,0,0,38829.605,23164.568,2.6,2.6,0.0,11.0,14.693999,34.56,215.76888,7.32,0.92230713
2010-02-24 23:00:00+00:00,53.0,11.1315,-2.1185,4.9377503,8.7033615,-5.601549,2.340525,0,0,39031.723,20758.654,2.6,2.6,0.0,7.0,8.4042845,23.4,191.20831,8.69,1.2125119
2010-02-25 23:00:00+00:00,53.0,8.8815,0.5315,4.371083,4.1070347,-3.0748181,0.2544634,0,0,39234.395,27113.824,5.2999997,5.2999997,0.0,16.0,31.786186,88.2,237.8367,9.12,1.2367508
2010-02-26 23:00:00+00:00,3.0,10.6315,-1.5685,4.377333,6.9352303,-5.142292,1.00607,0,0,39437.46,28351.71,0.0,0.0,0.0,0.0,9.290511,27.72,155.53323,12.25,1.679769
2010-02-27 23:00:00+00:00,51.0,11.9315,2.6815,6.9106655,6.933072,-0.4871018,2.872676,0,0,39640.766,31119.818,0.70000005,0.70000005,0.0,4.0,27.257967,65.520004,227.01996,9.16,1.83878
2010-02-28 23:00:00+00:00,3.0,9.5815,1.0315,5.660667,6.243984,-2.3623974,2.3204684,0,0,39844.164,34716.684,0.0,0.0,0.0,0.0,16.981165,48.6,257.7728,13.41,1.7437155
2010-03-01 23:00:00+00:00,71.0,6.4815,1.3315,4.1398335,3.4894018,-1.88163,1.3963326,0,0,40047.496,24625.61,4.3,4.2000003,0.07,10.0,11.720751,37.8,255.51016,6.49,0.7495217
2010-03-02 23:00:00+00:00,3.0,7.4815,0.13149999,3.2065003,1.5627294,-4.1226807,-1.6083382,0,0,40250.62,28182.04,0.0,0.0,0.0,0.0,25.376808,54.719997,55.539112,10.6,1.464098
2010-03-03 23:00:00+00:00,71.0,3.6815,-0.31849998,1.4231669,-0.79108095,-5.228203,-3.3074055,0,0,40453.387,14041.64,0.6,0.0,0.42000002,4.0,17.826363,40.32,44.999897,6.63,1.1660172
2010-03-04 23:00:00+00:00,71.0,1.2314999,-3.9185,-1.3143333,-3.857626,-8.089985,-5.7718587,0,0,40655.65,35565.566,0.2,0.0,0.28,2.0,13.276144,32.039997,354.86835,12.83,1.427894
2010-03-05 23:00:00+00:00,75.0,1.6315,-4.5185,-1.9497501,-3.0128508,-9.441769,-6.9935794,0,0,40857.27,21909.309,6.299999,0.19999999,4.4100003,16.0,23.051247,52.92,265.46072,7.75,1.0714881
2010-03-06 23:00:00+00:00,3.0,0.3815,-5.9185,-3.5226667,-6.6424627,-12.27933,-9.773349,0,0,41058.33,36270.598,0.0,0.0,0.0,0.0,26.944744,59.039997,60.53781,14.72,1.2818772
2010-03-07 23:00:00+00:00,1.0,1.0315,-8.5185,-4.1789165,-5.4339414,-14.304955,-10.136126,0,0,41260.383,37675.562,0.0,0.0,0.0,0.0,23.269482,51.12,55.408943,16.22,1.5759538
2010-03-08 23:00:00+00:00,3.0,-0.6685,-7.5185,-3.978917,-7.834782,-14.136851,-10.658994,0,0,41463.613,34904.0,0.0,0.0,0.0,0.0,28.551426,66.96,60.02489,13.36,1.5738455
2010-03-09 23:00:00+00:00,71.0,1.4814999,-4.5685,-1.9434999,-3.3610678,-10.139027,-6.9994655,0,0,41667.895,21969.04,0.3,0.0,0.35000002,2.0,19.881649,46.8,54.02143,11.61,1.3676531
2010-03-10 23:00:00+00:00,73.0,-0.5685,-3.9185,-2.0101664,-3.863132,-7.6310873,-5.5847974,0,0,41873.08,143.83804,4.2000003,0.0,3.22,17.0,8.587338,17.28,18.487755,5.07,0.5744681
2010-03-11 23:00:00+00:00,3.0,2.2815,-3.4685,-0.8393333,-0.92322063,-6.911636,-4.093841,0,0,42079.035,37090.75,0.0,0.0,0.0,0.0,5.00128,12.24,16.164562,14.9,1.3889059
2010-03-12 23:00:00+00:00,3.0,3.4815001,-2.8185,0.43566668,0.23134947,-6.0562286,-2.8405707,0,0,42285.63,29763.373,0.0,0.0,0.0,0.0,7.386582,18.0,318.85355,12.36,1.2899665
2010-03-13 23:00:00+00:00,3.0,5.8315,-1.9185,1.5835834,1.3178453,-5.757254,-2.0824187,0,0,42492.73,36380.65,0.0,0.0,0.0,0.0,13.556282,33.48,275.8559,12.68,1.4779514
2010-03-14 23:00:00+00:00,73.0,6.0315,-2.1185,1.3231665,2.5404215,-5.9260955,-2.216749,0,0,42700.203,35064.445,1.4000001,0.4,0.84,7.0,10.105681,32.039997,243.28143,12.21,1.3230166
2010-03-15 23:00:00+00:00,73.0,7.1315002,-1.8185,3.0794165,3.9299183,-5.6335344,-0.1070187,0,0,42907.93,27882.504,4.2999997,2.7000003,1.1200001,14.0,10.829958,29.16,242.88762,11.01,1.2211232
2010-03-16 23:00:00+00:00,3.0,12.6315,-1.1185,4.9710836,9.465435,-3.9265332,2.0804713,0,0,43115.766,36882.195,0.0,0.0,0.0,0.0,9.511088,27.359999,229.29749,15.61,2.1258154
2010-03-17 23:00:00+00:00,3.0,15.3315,0.031499982,7.3085837,13.263802,-2.8959684,4.733034,0,0,43323.586,37964.945,0.0,0.0,0.0,0.0,8.587338,15.84,213.69011,15.53,2.257325
2010-03-18 23:00:00+00:00,3.0,16.3315,1.2314999,8.083583,14.117731,-1.6393728,5.4123425,0,0,43531.266,34332.992,0.0,0.0,0.0,0.0,10.630672,18.0,182.6921,16.61,2.5805175
2010-03-19 23:00:00+00:00,53.0,14.3815,3.8315,8.53775,12.153152,1.3107266,6.390944,0,0,43738.668,18483.281,1.8,1.8,0.0,5.0,8.311245,30.239998,202.90372,7.85,1.3916348
2010-03-20 23:00:00+00:00,61.0,13.9315,4.5815,8.808583,11.368453,1.9492426,6.7090545,0,0,43945.67,13727.581,6.3999996,6.3999996,0.0,13.0,14.618837,48.239998,224.8279,6.27,1.0710591
2010-03-21 23:00:00+00:00,3.0,12.8315,6.0815,9.106501,11.387165,4.4130564,7.49604,0,0,44152.137,34745.773,0.0,0.0,0.0,0.0,7.5170207,20.519999,57.34485,10.52,1.538972
2010-03-22 23:00:00+00:00,3.0,14.9315,2.4815001,8.823167,13.309319,0.32000446,6.9490395,0,0,44357.945,39846.848,0.0,0.0,0.0,0.0,8.049845,19.08,59.48483,17.21,2.4521594
2010-03-23 23:00:00+00:00,1.0,17.7815,3.4315,10.219,16.877949,1.2901626,8.60252,0,0,44562.953,39902.297,0.0,0.0,0.0,0.0,8.905908,16.199999,85.25827,18.35,2.7769701
2010-03-24 23:00:00+00:00,3.0,18.131498,4.9815,11.11275,16.262941,2.6759448,8.867999,0,0,44767.03,36564.74,0.0,0.0,0.0,0.0,11.720751,29.16,144.03943,17.16,2.930363
2010-03-25 23:00:00+00:00,61.0,14.7315,2.0815,7.22525,12.1092415,-0.97485113,4.5071106,0,0,44970.047,20842.953,6.1000004,6.1000004,0.0,7.0,27.112564,61.920002,233.58353,9.63,1.3197786
2010-03-26 23:00:00+00:00,53.0,10.7815,-0.46850002,5.060667,7.1387787,-4.0282598,1.7258705,0,0,45172.082,17960.863,3.9,3.9,0.0,10.0,16.954432,47.88,226.59686,10.59,1.604448
2010-03-27 23:00:00+00:00,55.0,11.0315,4.4315,7.185667,7.829852,0.74347115,3.8797092,0,0,45374.562,16609.947,11.4,11.4,0.0,24.0,15.575981,56.88,234.35706,10.44,1.4695723
2010-03-28 23:00:00+00:00,51.0,16.0815,3.7315001,10.198167,14.4928,1.2922397,8.425572,0,0,45577.68,29550.547,0.90000004,0.90000004,0.0,6.0,8.913181,32.399998,175.67242,15.76,2.4010296
2010-03-29 23:00:00+00:00,53.0,15.4815,4.7815,8.6814995,13.054953,1.1571455,6.095623,0,0,45781.312,28680.172,2.5,2.5,0.0,6.0,28.66694,54.36,222.65067,13.3,2.0340366
2010-03-30 23:00:00+00:00,53.0,9.6815,0.3315,5.566916,6.161681,-2.8268204,1.9590422,0,0,45985.348,41319.906,0.8,0.8,0.0,1.0,18.079027,60.479996,228.97424,17.18,2.2197292
2010-03-31 23:00:00+00:00,73.0,6.3815002,-0.1685,3.1231668,2.6412802,-3.5659862,-0.21158652,0,0,46189.652,21557.89,5.699999,4.1999993,1.0500001,13.0,9.346143,28.44,233.20888,11.04,1.3454111
2010-04-01 23:00:00+00:00,3.0,10.3315,-0.9185,4.3835835,6.994711,-4.047445,1.2626982,0,0,46394.113,40261.633,0.0,0.0,0.0,0.0,8.311245,24.48,164.53873,18.68,2.4021988
2010-04-02 23:00:00+00:00,53.0,12.7815,0.5815,7.089834,10.042302,-2.2026973,4.582104,0,0,46598.605,25389.82,1.7000002,1.7000002,0.0,6.0,11.165805,32.399998,188.78522,14.37,2.1207662
2010-04-03 23:00:00+00:00,53.0,9.9815,3.7315001,6.396084,6.5217514,0.93654156,3.352801,0,0,46803.008,16639.809,5.6999993,5.6999993,0.0,17.0,14.917212,41.399998,232.00362,11.68,1.6192818
2010-04-04 23:00:00+00:00,51.0,9.3815,0.7815,5.0585837,5.9063835,-2.388933,1.9972954,0,0,47007.19,41965.11,0.2,0.2,0.0,2.0,11.928989,27.72,258.28375,17.07,2.0276499
2010-04-05 23:00:00+00:00,1.0,14.8815,0.8815,7.694,12.926727,-2.3763747,4.971892,0,0,47211.03,43633.906,0.0,0.0,0.0,0.0,10.30883,26.64,52.902153,21.9,3.0153334
2010-04-06 23:00:00+00:00,3.0,17.7815,2.3815,10.6315,17.29022,0.09629154,8.862329,0,0,47414.4,43832.344,0.0,0.0,0.0,0.0,9.028754,20.16,341.56494,22.21,3.3753746
2010-04-07 23:00:00+00:00,3.0,15.0815,5.4815,10.294,13.1628685,2.888289,8.413894,0,0,47617.16,33942.69,0.0,0.0,0.0,0.0,8.049845,21.96,303.42795,12.56,1.9942291
2010-04-08 23:00:00+00:00,3.0,13.8815,4.5315,9.854417,10.925578,1.5490661,7.2584004,0,0,47819.176,29457.846,0.0,0.0,0.0,0.0,14.021525,32.399998,43.838055,12.23,1.9044101
2010-04-09 23:00:00+00:00,3.0,12.4315,4.0315,8.548167,9.620474,1.1778274,5.570784,0,0,48020.324,39697.676,0.0,0.0,0.0,0.0,15.349684,32.039997,37.54028,14.14,2.272461
2010-04-10 23:00:00+00:00,53.0,9.0815,1.0815,5.525251,5.6592836,-2.8597264,1.3845887,0,0,48220.457,44615.63,1.2,1.2,0.0,3.0,17.786331,42.48,52.250088,20.27,2.5806255
2010-04-11 23:00:00+00:00,51.0,9.0815,1.7815001,5.0398335,5.6285963,-2.6027498,0.77850723,0,0,48419.434,39587.23,0.4,0.4,0.0,2.0,17.49615,41.039997,51.859417,17.97,2.3730304
2010-04-12 23:00:00+00:00,3.0,9.9815,-0.1685,5.410666,6.953595,-4.0161552,2.0759857,0,0,48617.1,43332.305,0.0,0.0,0.0,0.0,12.387348,29.16,43.117004,15.6,2.000567
2010-04-13 23:00:00+00:00,53.0,9.5815,0.9315,5.6085835,7.2588367,-1.4083021,3.264384,0,0,48813.33,36937.336,3.1,3.1,0.0,13.0,7.928178,24.48,341.78702,13.71,1.7846953
2010-04-14 23:00:00+00:00,3.0,10.9315,3.2815,6.6189995,7.800668,0.7897053,3.7404358,0,0,49007.945,30974.172,0.0,0.0,0.0,0.0,10.883676,27.72,52.115044,13.61,1.9342021
2010-04-15 23:00:00+00:00,3.0,10.8815,0.8315,6.685667,7.578328,-2.547289,3.5038974,0,0,49201.023,25283.818,0.0,0.0,0.0,0.0,14.618837,33.839996,44.938507,12.18,1.800331
2010-04-16 23:00:00+00:00,2.0,14.9815,1.7314999,8.88775,12.641876,-1.6640592,5.951279,0,0,49393.945,45746.562,0.0,0.0,0.0,0.0,14.512064,35.64,52.67206,21.54,3.0970006
2010-04-17 23:00:00+00:00,53.0,15.0815,4.1815,9.78775,12.798191,2.0939837,7.545809,0,0,49586.87,45137.023,0.8,0.8,0.0,1.0,11.770403,31.68,231.97487,18.0,2.7162235
2010-04-18 23:00:00+00:00,2.0,15.9815,2.9315,10.219,13.799551,0.40034342,8.010739,0,0,49779.68,46115.594,0.0,0.0,0.0,0.0,9.449572,27.359999,228.37788,21.03,3.2181249
2010-04-19 23:00:00+00:00,53.0,16.3315,3.1315,10.291917,13.508577,0.9838071,7.9448643,0,0,49972.242,45329.48,1.3,1.3,0.0,3.0,15.379206,38.88,249.7008,21.19,3.3375704
2010-04-20 23:00:00+00:00,51.0,15.3815,5.0815,10.2065,12.277967,3.117632,7.8522143,0,0,50164.414,46339.184,0.3,0.3,0.0,3.0,15.905319,38.16,293.09247,21.3,3.2293885
2010-04-21 23:00:00+00:00,2.0,15.0315,2.1815,8.9523325,13.374641,-1.0309985,6.1677074,0,0,50356.07,46418.32,0.0,0.0,0.0,0.0,12.4811535,29.16,52.404396,24.54,3.4833417
2010-04-22 23:00:00+00:00,3.0,16.231499,3.7815,10.310666,13.785484,0.72060394,7.6469703,0,0,50547.055,45899.258,0.0,0.0,0.0,0.0,10.587918,28.44,46.66022,20.43,3.2444832
2010-04-23 23:00:00+00:00,2.0,18.631498,6.5815,12.562749,17.536526,4.029355,10.529446,0,0,50737.23,46576.258,0.0,0.0,0.0,0.0,10.805998,28.08,45.47346,25.03,4.025844
2010-04-24 23:00:00+00:00,3.0,20.881498,6.5315,14.116918,21.256731,4.76488,13.00846,0,0,50926.453,46527.266,0.0,0.0,0.0,0.0,10.163227,20.519999,249.54362,23.09,3.9852955
2010-04-25 23:00:00+00:00,55.0,16.9315,8.3315,12.283585,17.292583,6.412202,11.178753,0,0,51114.566,38938.504,4.8,4.8,0.0,13.0,9.178235,23.4,255.96371,16.58,2.6870992
2010-04-26 23:00:00+00:00,3.0,16.981499,7.8315,12.652335,15.285795,5.952731,10.801187,0,0,51301.414,46800.0,0.0,0.0,0.0,0.0,11.983188,32.760002,48.195087,19.39,3.1288722
2010-04-27 23:00:00+00:00,3.0,19.8315,7.0815,13.789833,19.454933,4.7655945,12.264518,0,0,51486.84,46909.605,0.0,0.0,0.0,0.0,9.686609,24.48,50.251465,25.16,4.109223
2010-04-28 23:00:00+00:00,3.0,23.4315,7.1315002,16.043999,23.5371,5.480542,15.281296,0,0,51670.68,47073.004,0.0,0.0,0.0,0.0,10.383987,22.68,198.11134,25.06,4.4965057
2010-04-29 23:00:00+00:00,55.0,20.4315,9.8315,14.96275,19.993738,8.35463,13.930482,0,0,51852.76,38837.895,3.7,3.7,0.0,7.0,11.592895,34.92,254.05452,18.09,3.2946267
2010-04-30 23:00:00+00:00,61.0,13.9815,10.0315,12.129417,13.146463,9.619025,11.658517,0,0,52032.918,1771.4565,13.500001,13.500001,0.0,24.0,6.989936,30.239998,218.73651,6.54,1.1514748
2010-05-01 23:00:00+00:00,61.0,11.3815,8.3315,10.137752,11.031087,6.8790684,9.196542,0,0,52210.973,0.0,16.699999,16.699999,0.0,24.0,7.2,23.4,223.09082,4.73,0.8634402
