date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1990-01-10 23:00:00+00:00,0.0,5.5815,-2.2185,0.60649997,2.6048098,-5.159594,-2.2594335,0,0,31544.158,26469.758,0.0,0.0,0.0,0.0,3.0758414,11.879999,311.47845,6.14,0.5779173
1990-01-11 23:00:00+00:00,0.0,5.5815,-3.8684998,-0.1976664,2.4920597,-6.866233,-3.1176822,0,0,31647.018,26703.209,0.0,0.0,0.0,0.0,2.4149535,10.799999,312.2072,6.31,0.5783918
1990-01-12 23:00:00+00:00,0.0,5.6815,-3.8684998,-0.18099986,2.4895892,-7.181743,-3.237317,0,0,31755.01,26872.213,0.0,0.0,0.0,0.0,5.0142193,14.759999,285.32156,6.3,0.6149398
1990-01-13 23:00:00+00:00,3.0,4.6815,-4.1184998,-0.2893333,1.6446843,-7.0818543,-3.2545145,0,0,31867.89,26967.258,0.0,0.0,0.0,0.0,4.452954,12.599999,282.80423,5.88,0.55814046
1990-01-14 23:00:00+00:00,3.0,4.5315,-2.2185,0.44608322,1.0139642,-5.601941,-2.830609,0,0,31985.424,26459.582,0.0,0.0,0.0,0.0,8.0899935,21.24,241.19685,5.61,0.5626418
1990-01-15 23:00:00+00:00,3.0,7.9315,-0.0185,2.8169167,5.0715103,-3.4317536,-0.11892998,0,0,32107.375,23300.885,0.0,0.0,0.0,0.0,7.10031,19.8,237.60017,3.67,0.51358044
1990-01-16 23:00:00+00:00,51.0,8.4315,0.031499982,3.5960834,5.438156,-2.9026828,0.7903916,0,0,32233.51,26433.525,0.3,0.3,0.0,2.0,9.659814,27.359999,242.53658,5.45,0.65415025
1990-01-17 23:00:00+00:00,51.0,4.7815,-1.0685,2.3106668,2.7215104,-4.0734606,-0.24086253,0,0,32363.588,7963.323,3.7,3.7,0.0,14.0,6.5693827,15.84,359.37726,2.31,0.2936491
1990-01-18 23:00:00+00:00,3.0,3.7315001,-2.7684999,-0.028916659,1.0666022,-6.030979,-2.9534256,0,0,32497.396,27171.906,0.0,0.0,0.0,0.0,5.0142193,15.4800005,339.6954,6.42,0.57807785
1990-01-19 23:00:00+00:00,71.0,5.0315,-1.8685,1.0231668,1.1805806,-5.610019,-2.5290627,0,0,32634.703,5327.039,1.0,1.0,0.07,5.0,8.854829,22.68,244.27663,2.45,0.4939861
1990-01-20 23:00:00+00:00,2.0,8.1315,0.18149999,3.2440002,5.904893,-2.4841146,0.8478248,0,0,32775.28,27781.832,0.0,0.0,0.0,0.0,5.2416787,17.64,289.41156,5.68,0.63373077
1990-01-21 23:00:00+00:00,2.0,7.7315,-0.76850003,2.4210835,5.2164307,-3.4321327,-0.12715308,0,0,32918.92,27112.27,0.0,0.0,0.0,0.0,5.4119864,16.56,289.5664,5.92,0.6645078
1990-01-22 23:00:00+00:00,3.0,10.0315,-0.118499994,2.7627504,7.2430153,-2.8670833,-0.005849103,0,0,33065.41,25566.938,0.0,0.0,0.0,0.0,6.162207,21.599998,233.25934,7.03,0.8401307
1990-01-23 23:00:00+00:00,61.0,8.7315,0.081499994,4.5856667,4.848007,-3.7010908,0.5287481,0,0,33214.53,20457.963,7.6000004,7.6000004,0.0,18.0,22.104116,70.56,239.57027,4.09,0.7710003
1990-01-24 23:00:00+00:00,53.0,10.4315,0.081499994,5.1523337,5.8106594,-3.2128305,1.2058369,0,0,33366.086,308.25323,4.1,4.1,0.0,11.0,20.150354,74.88,213.11362,2.91,0.9532248
1990-01-25 23:00:00+00:00,71.0,6.0315,1.8815,4.4148335,1.3768005,-2.5089407,-0.31144324,0,0,33519.87,25793.775,6.899999,6.6999993,0.14,14.0,22.380884,74.520004,239.79504,5.77,1.0402383
1990-01-26 23:00:00+00:00,51.0,9.0815,-2.1185,2.46275,5.845928,-6.171451,-1.204651,0,0,33675.684,29080.65,0.3,0.3,0.0,3.0,10.383987,36.719997,188.92233,7.48,1.0306228
1990-01-27 23:00:00+00:00,71.0,9.4815,0.13149999,3.3398333,5.7258615,-3.5507026,0.10281602,0,0,33833.34,19758.145,3.1000001,2.5,0.42000002,8.0,15.5843,37.44,236.47974,5.23,0.7620772
1990-01-28 23:00:00+00:00,51.0,6.7815,-1.2184999,2.5294168,3.9707365,-3.626615,0.059931625,0,0,33992.64,29570.041,0.1,0.1,0.0,1.0,6.162207,15.84,51.458824,7.42,0.7760141
1990-01-29 23:00:00+00:00,3.0,8.8815,0.031499982,3.0835836,5.322734,-2.7444077,0.052293014,0,0,34153.406,22504.414,0.0,0.0,0.0,0.0,13.493999,33.48,230.6433,6.09,0.7913618
1990-01-30 23:00:00+00:00,3.0,10.4815,0.7815,4.2356668,8.525925,-1.8729277,1.6607404,0,0,34315.723,28322.627,0.0,0.0,0.0,0.0,6.638072,22.319998,95.194336,7.32,0.88590485
1990-01-31 23:00:00+00:00,3.0,8.8815,2.0315,4.7398334,6.5148478,-0.5436356,2.3779733,0,0,34481.215,18639.156,0.0,0.0,0.0,0.0,6.28713,19.44,247.38008,5.81,0.73638856
1990-02-01 23:00:00+00:00,55.0,7.2815,-0.06850001,2.985667,4.440606,-3.146181,0.27519095,0,0,34650.004,10582.18,4.4,4.4,0.0,8.0,10.464797,46.44,215.17337,3.05,0.42757052
1990-02-02 23:00:00+00:00,53.0,12.0315,-1.6685,4.4960833,9.76007,-4.365242,1.3148203,0,0,34821.85,30857.41,0.8,0.8,0.0,3.0,27.345785,72.72,232.47856,8.48,1.2675759
1990-02-03 23:00:00+00:00,2.0,10.2315,0.7815,5.32525,7.7115726,-2.2246723,2.52793,0,0,34996.53,31048.312,0.0,0.0,0.0,0.0,18.58451,51.48,239.70358,8.94,1.1095691
1990-02-04 23:00:00+00:00,0.0,11.8815,0.081499994,4.9919167,9.490313,-2.5649724,2.4578545,0,0,35173.81,31215.55,0.0,0.0,0.0,0.0,5.8048253,12.599999,18.60507,9.32,1.169818
1990-02-05 23:00:00+00:00,0.0,12.6315,0.8815,5.2565007,10.552441,-2.0412886,2.7445247,0,0,35353.465,31309.174,0.0,0.0,0.0,0.0,4.0249224,13.679999,315.855,9.54,1.1837522
1990-02-06 23:00:00+00:00,3.0,12.2815,-0.1685,4.6315007,9.837556,-3.5049152,1.8536968,0,0,35535.273,25752.219,0.0,0.0,0.0,0.0,7.5942082,19.44,219.93277,8.22,1.112148
1990-02-07 23:00:00+00:00,53.0,12.7315,0.2315,5.8794174,8.479174,-3.528078,2.1462805,0,0,35719.043,12877.627,2.0,2.0,0.0,8.0,23.110205,57.239998,241.38962,2.99,0.9904986
1990-02-08 23:00:00+00:00,51.0,6.9815,-1.1685,3.3544161,3.388754,-4.1976295,0.33335987,0,0,35904.547,31603.197,0.6,0.6,0.0,4.0,11.304229,28.44,263.86484,7.87,0.92190313
1990-02-09 23:00:00+00:00,71.0,7.9315,-1.4185,2.4752498,5.3137875,-5.0006695,-0.6302326,0,0,36091.59,3605.6165,2.9,2.8,0.07,5.0,9.107359,54.36,129.74216,5.37,0.7372479
1990-02-10 23:00:00+00:00,71.0,4.7815,-2.5685,1.8460835,0.34183788,-6.6747265,-2.369628,0,0,36279.977,25441.164,5.2999997,5.0,0.21000001,14.0,20.966715,57.239998,224.07104,7.1,0.813696
1990-02-11 23:00:00+00:00,73.0,3.5815,-0.96849996,1.2835832,-1.4096067,-4.8778853,-3.0385911,0,0,36469.508,23403.11,9.1,3.7999997,3.7100003,21.0,22.38378,60.120003,225.63815,6.13,0.7375144
1990-02-12 23:00:00+00:00,73.0,5.5315,0.5315,2.144,0.51902294,-3.8822198,-2.1706104,0,0,36660.004,4229.3,11.6,6.6000004,3.5000005,24.0,24.122686,54.36,239.29874,5.22,0.6152946
1990-02-13 23:00:00+00:00,63.0,8.8815,6.3815002,8.094001,4.9140005,1.1773195,3.2497566,0,0,36851.266,0.0,43.899998,43.899998,0.0,24.0,31.716797,73.439995,242.84004,0.89,0.5953535
1990-02-14 23:00:00+00:00,63.0,9.4815,1.8315,6.8127484,3.77524,-2.909097,1.4303409,0,0,37043.133,10915.397,24.300003,24.300003,0.0,21.0,35.844864,95.399994,251.87224,2.97,0.95175916
1990-02-15 23:00:00+00:00,73.0,2.6815,-0.31849998,1.6044167,0.36277866,-3.4632266,-1.1792531,0,0,37235.41,0.0,5.2999997,3.0000002,1.6800001,12.0,13.493999,35.64,246.57126,2.56,0.4291383
1990-02-16 23:00:00+00:00,3.0,10.2815,2.1315,5.244,8.231238,-0.19577074,3.2095938,0,0,37427.938,18631.174,0.0,0.0,0.0,0.0,7.386582,18.72,157.28549,4.96,0.7249218
1990-02-17 23:00:00+00:00,3.0,14.7315,1.2815,7.2044163,12.804045,-1.0987227,5.1638813,0,0,37620.54,33034.098,0.0,0.0,0.0,0.0,4.6800003,18.359999,241.42937,10.65,1.4507339
1990-02-18 23:00:00+00:00,3.0,12.7315,2.0815,7.0523343,10.56533,-0.4196496,4.881822,0,0,37813.047,14896.813,0.0,0.0,0.0,0.0,7.42159,17.64,231.9951,6.56,1.0327367
1990-02-19 23:00:00+00:00,2.0,15.8315,2.6315,8.223166,14.19281,-0.1930933,6.2690835,0,0,38005.562,33896.703,0.0,0.0,0.0,0.0,7.4128532,13.679999,33.69009,11.47,1.617195
1990-02-20 23:00:00+00:00,1.0,15.3315,1.6315,8.466916,13.07683,-0.87964845,6.522613,0,0,38199.73,33692.973,0.0,0.0,0.0,0.0,10.823973,26.28,260.431,11.53,1.632263
1990-02-21 23:00:00+00:00,1.0,14.8815,3.3315,8.871084,12.929636,0.47409534,6.9007287,0,0,38395.727,34178.496,0.0,0.0,0.0,0.0,11.592894,31.68,47.341,11.47,1.5400695
1990-02-22 23:00:00+00:00,2.0,16.9315,2.4815001,8.391917,14.763935,0.5081544,6.560909,0,0,38593.383,34227.477,0.0,0.0,0.0,0.0,6.0347,15.4800005,197.259,11.57,1.6966227
1990-02-23 23:00:00+00:00,1.0,17.4315,1.5315001,7.939833,14.886904,-1.1798434,5.519792,0,0,38792.53,34580.035,0.0,0.0,0.0,0.0,8.669949,18.359999,207.88618,12.52,1.8945965
1990-02-24 23:00:00+00:00,51.0,18.131498,1.8815,8.741916,15.210306,-0.99224615,5.9454536,0,0,38992.996,34772.04,0.1,0.1,0.0,1.0,18.58451,50.76,222.5104,12.62,2.1548388
1990-02-25 23:00:00+00:00,61.0,12.5315,5.7815,9.114833,7.255539,0.9532423,4.2966247,0,0,39194.617,9208.089,9.9,9.9,0.0,14.0,37.003025,108.0,238.72234,4.73,1.6232281
1990-02-26 23:00:00+00:00,71.0,9.7315,1.4814999,5.869001,3.1642585,-4.942162,-0.32135397,0,0,39397.234,13407.879,18.100002,17.700003,0.28,23.0,39.658867,121.32,254.74222,5.19,1.2238708
1990-02-27 23:00:00+00:00,73.0,7.8815002,1.4814999,4.56275,2.8516731,-4.550759,-0.56011456,0,0,39600.688,1823.7188,11.6,10.6,0.77,22.0,29.460672,69.84,242.52835,3.74,0.8526103
1990-02-28 23:00:00+00:00,71.0,7.8815002,0.7315,4.635667,2.0954247,-3.7199163,-0.8091276,0,0,39804.82,33381.242,9.1,8.9,0.14,17.0,34.981182,103.32,261.05573,11.6,1.6320968
1990-03-01 23:00:00+00:00,73.0,2.9815001,-1.6185,0.4669167,-1.2853341,-5.8138824,-4.019663,0,0,40009.48,33839.45,4.8999996,0.90000004,3.08,12.0,19.242327,50.76,259.8068,8.61,0.9792704
1990-03-02 23:00:00+00:00,71.0,3.4815001,-2.6685,0.24608342,-0.085205555,-6.4357824,-3.33408,0,0,40214.527,34951.242,0.0,0.0,0.14,0.0,7.9526596,20.519999,265.7432,10.16,1.0702069
1990-03-03 23:00:00+00:00,0.0,6.8315,-1.1685,2.8231666,3.446756,-4.316672,-0.3521855,0,0,40419.797,36808.367,0.0,0.0,0.0,0.0,7.2359104,21.96,293.28235,14.46,1.5963752
1990-03-04 23:00:00+00:00,0.0,10.8815,-0.5685,4.0585833,7.23536,-3.3263612,1.0539457,0,0,40625.156,37020.773,0.0,0.0,0.0,0.0,10.365251,25.199999,262.98352,14.77,1.8178858
1990-03-05 23:00:00+00:00,3.0,12.5315,-1.8685,5.3627496,7.4636803,-5.5059986,1.1923306,0,0,40830.45,34979.6,0.0,0.0,0.0,0.0,18.214718,41.039997,247.09415,13.47,2.3893726
1990-03-06 23:00:00+00:00,3.0,12.5315,1.5815,6.8419175,9.72282,-1.8066027,3.7787411,0,0,41035.543,37444.117,0.0,0.0,0.0,0.0,10.137692,27.359999,253.54794,15.15,2.0923939
1990-03-07 23:00:00+00:00,3.0,16.7815,0.5815,7.689833,13.50984,-2.341384,5.050393,0,0,41240.29,37654.766,0.0,0.0,0.0,0.0,12.594856,28.8,238.6046,14.6,2.2521327
1990-03-08 23:00:00+00:00,51.0,13.3815,2.0315,8.137751,8.214884,-0.89693904,4.2450795,0,0,41444.55,34259.074,0.4,0.4,0.0,2.0,25.630886,55.8,248.66733,12.56,2.2005618
1990-03-09 23:00:00+00:00,3.0,11.8815,4.5815,8.298167,7.4944277,1.4440236,4.68012,0,0,41648.18,26906.342,0.0,0.0,0.0,0.0,24.031178,51.48,252.70215,7.23,1.5049644
1990-03-10 23:00:00+00:00,3.0,17.9315,1.6315,10.064833,16.867338,-1.0342457,8.381602,0,0,41851.047,38280.945,0.0,0.0,0.0,0.0,8.891344,23.4,252.05466,15.27,2.2648916
1990-03-11 23:00:00+00:00,3.0,15.6815,3.3315,10.189834,13.830395,0.9125762,8.386577,0,0,42053.234,35575.562,0.0,0.0,0.0,0.0,9.565437,24.84,247.73473,9.6,1.6204654
1990-03-12 23:00:00+00:00,3.0,15.5315,4.0315,10.177335,14.229454,1.4722056,8.529878,0,0,42256.26,38694.32,0.0,0.0,0.0,0.0,9.0,24.84,49.00788,15.33,2.130939
1990-03-13 23:00:00+00:00,61.0,11.2815,4.5815,8.239834,10.565332,2.793054,6.9850655,0,0,42460.312,2359.3914,10.699999,10.699999,0.0,21.0,7.10031,15.84,317.9109,5.57,0.86817086
1990-03-14 23:00:00+00:00,3.0,12.6815,6.4815,9.129417,10.784617,4.224601,7.1663375,0,0,42665.26,11670.006,0.0,0.0,0.0,0.0,11.808878,28.8,48.99907,7.88,1.1767806
1990-03-15 23:00:00+00:00,0.0,15.9315,3.5815,9.541917,15.116848,1.5293608,8.0651045,0,0,42870.977,39162.6,0.0,0.0,0.0,0.0,7.69592,16.919998,46.218784,16.65,2.382016
1990-03-16 23:00:00+00:00,0.0,15.9315,3.2815,9.623166,15.150265,1.3011408,8.194326,0,0,43077.332,39284.305,0.0,0.0,0.0,0.0,7.072878,15.119999,51.170128,17.0,2.44973
1990-03-17 23:00:00+00:00,1.0,16.2815,2.8815,9.887749,15.025856,0.38870096,8.144798,0,0,43284.2,39406.47,0.0,0.0,0.0,0.0,3.319036,16.199999,188.65245,16.76,2.4322448
1990-03-18 23:00:00+00:00,1.0,15.6815,2.2315,9.691917,14.386396,-0.18211412,7.966215,0,0,43491.453,39530.008,0.0,0.0,0.0,0.0,5.506941,19.08,259.80194,16.69,2.4119077
1990-03-19 23:00:00+00:00,3.0,17.2815,1.9814999,9.948168,13.976791,-0.8374734,7.0511518,0,0,43698.965,35283.367,0.0,0.0,0.0,0.0,15.1884165,35.64,214.02145,15.02,2.7270932
1990-03-20 23:00:00+00:00,2.0,20.131498,4.5815,12.698167,16.664726,2.0651045,10.225674,0,0,43906.613,39643.656,0.0,0.0,0.0,0.0,19.881649,45.36,225.18993,17.56,3.1797266
1990-03-21 23:00:00+00:00,55.0,21.481499,4.5815,12.898167,19.21828,2.1858916,10.749091,0,0,44114.266,39600.0,2.2,2.2,0.0,4.0,13.493999,43.56,227.55617,16.75,3.166315
1990-03-22 23:00:00+00:00,61.0,11.5815,6.9315,9.46275,10.303579,5.1345673,7.7609806,0,0,44321.797,27846.3,9.4,9.4,0.0,13.0,12.72283,34.92,329.4625,9.31,1.3731529
1990-03-23 23:00:00+00:00,1.0,14.7315,2.2815,8.523167,13.043308,0.18070936,6.518677,0,0,44529.086,39900.977,0.0,0.0,0.0,0.0,11.212135,26.64,269.00543,18.39,2.6408277
1990-03-24 23:00:00+00:00,71.0,6.1315002,0.3315,4.2585826,2.0358138,-2.8318255,0.4866188,0,0,44736.004,27730.455,4.2,3.9999998,0.14,12.0,16.766108,42.48,264.0726,11.74,1.411734
1990-03-25 23:00:00+00:00,71.0,5.3315,0.13149999,2.1710835,1.7178149,-3.1129022,-1.1349112,0,0,44942.414,24979.297,3.9,2.6000001,0.90999997,18.0,12.181625,33.839996,15.609308,11.2,1.1691524
1990-03-26 23:00:00+00:00,73.0,5.2815,-1.9185,2.0419166,0.8118801,-5.51724,-1.8001345,0,0,45148.2,21036.55,5.5,4.3,0.90999997,16.0,18.79255,36.719997,33.75518,10.98,1.1600039
1990-03-27 23:00:00+00:00,73.0,3.9815001,0.8815,2.1731668,1.1880922,-2.2042818,-0.81626636,0,0,45353.223,226.52162,12.3,7.5999994,3.2900002,19.0,12.849528,28.8,327.10217,5.06,0.61519706
1990-03-28 23:00:00+00:00,51.0,6.9815,-2.6185,2.9960833,3.4601588,-5.6755686,0.037862677,0,0,45557.348,6125.462,0.7,0.7,0.0,4.0,10.703569,28.44,24.909525,8.73,1.1304299
1990-03-29 23:00:00+00:00,51.0,10.1315,3.7315001,6.379417,6.5082664,0.6979337,3.424918,0,0,45760.445,1657.4115,0.5,0.5,0.0,3.0,15.990646,38.519997,49.41762,6.87,1.0843611
1990-03-30 23:00:00+00:00,1.0,15.0315,2.2315,8.119,12.957394,-0.9247918,5.5597286,0,0,45962.383,41479.758,0.0,0.0,0.0,0.0,11.592895,29.16,50.952488,19.01,2.5739741
1990-03-31 23:00:00+00:00,0.0,18.0315,2.7315001,10.537749,18.034178,0.7327609,9.469028,0,0,46163.234,42215.17,0.0,0.0,0.0,0.0,3.6,15.119999,8.365839,20.34,3.015957
1990-04-01 23:00:00+00:00,3.0,16.7815,2.4815001,9.781501,14.969437,0.2015214,7.621994,0,0,46364.41,42173.695,0.0,0.0,0.0,0.0,9.904906,19.44,185.66878,18.69,2.989808
1990-04-02 23:00:00+00:00,61.0,13.6315,3.5815,7.5377502,10.79576,0.41856384,4.5747538,0,0,46566.09,16979.822,6.7000003,6.7000003,0.0,10.0,17.811815,38.519997,248.9975,9.85,1.5956352
1990-04-03 23:00:00+00:00,51.0,8.0815,1.5315001,4.9169164,4.6246376,-1.372668,1.7380837,0,0,46768.164,34508.79,0.1,0.1,0.0,1.0,10.182337,27.0,249.32246,13.63,1.7218024
1990-04-04 23:00:00+00:00,51.0,8.6815,1.4315,5.0273333,4.71883,-1.915731,1.6147989,0,0,46970.504,22048.59,1.4000001,1.4000001,0.0,7.0,12.904882,32.399998,59.377964,12.92,1.7089641
1990-04-05 23:00:00+00:00,51.0,10.4815,2.6815,5.7690005,7.249773,-0.55391884,2.6805556,0,0,47172.996,2665.0317,2.3999999,2.3999999,0.0,12.0,14.658676,36.36,52.244896,9.5,1.2912859
1990-04-06 23:00:00+00:00,53.0,8.1814995,3.7815,6.044,6.17068,1.2435293,3.9171135,0,0,47375.508,0.0,5.0000005,5.0000005,0.0,18.0,8.14587,20.880001,42.377502,4.57,0.71020615
1990-04-07 23:00:00+00:00,51.0,6.8815002,3.1315,4.76275,2.6198645,-0.5826559,1.0735902,0,0,47577.92,4241.862,0.2,0.2,0.0,2.0,17.782686,39.239998,51.175182,8.2,1.1206605
1990-04-08 23:00:00+00:00,71.0,6.6315002,1.2314999,3.7648335,3.4121628,-2.6962008,0.33929864,0,0,47780.11,11485.078,1.6000001,0.6,0.7,9.0,13.392774,31.319998,52.546436,9.57,1.1851883
1990-04-09 23:00:00+00:00,3.0,8.6815,1.2314999,4.4565005,5.892927,-1.9896727,1.5883574,0,0,47981.945,33863.28,0.0,0.0,0.0,0.0,8.049845,20.519999,303.5994,12.23,1.6301432
1990-04-10 23:00:00+00:00,73.0,8.4815,-0.06850001,4.0210834,6.071703,-3.7965674,0.7684173,0,0,48183.297,25130.367,10.099999,9.5,0.42000002,18.0,17.709658,38.88,245.24326,9.85,1.1715599
1990-04-11 23:00:00+00:00,71.0,8.7315,0.7315,4.4731665,6.3631573,-1.5664511,1.8027037,0,0,48384.023,40649.113,3.4,3.1000001,0.21000001,10.0,12.641076,33.839996,267.22983,16.21,1.9438707
1990-04-12 23:00:00+00:00,3.0,13.4815,1.1315,7.37525,11.959702,-1.8038139,5.252297,0,0,48583.996,26572.154,0.0,0.0,0.0,0.0,6.439876,17.28,155.62764,14.16,2.1384518
1990-04-13 23:00:00+00:00,53.0,9.7315,2.0315,5.2294164,6.683569,-0.92796755,2.4269443,0,0,48783.082,9525.64,4.2,4.2,0.0,10.0,15.941944,37.079998,244.3544,6.85,0.87960255
1990-04-14 23:00:00+00:00,73.0,8.0315,-0.9185,3.6314995,3.489111,-4.3913813,-0.037528295,0,0,48981.13,20548.969,8.299999,7.8999996,0.28,11.0,20.268991,57.239998,234.8466,10.22,1.253629
1990-04-15 23:00:00+00:00,51.0,9.1815,0.8815,4.910667,6.0646887,-2.3530307,1.727571,0,0,49177.996,44321.684,1.6000001,1.6000001,0.0,10.0,13.089354,41.399998,233.2091,18.99,2.2129927
1990-04-16 23:00:00+00:00,61.0,10.1815,-0.118499994,5.098167,7.449688,-3.348665,2.1113088,0,0,49373.535,39369.41,1.8000001,1.8000001,0.0,5.0,11.269782,36.719997,238.06023,18.88,2.355944
1990-04-17 23:00:00+00:00,71.0,6.9315,1.9814999,4.144,4.7519846,-0.78778124,1.5721884,0,0,49567.598,24649.475,3.6,3.3,0.21000001,22.0,9.007196,20.16,269.56918,13.49,1.6835756
1990-04-18 23:00:00+00:00,51.0,8.9315,-0.46850002,4.41275,6.6872225,-3.3781502,1.6894026,0,0,49760.02,45140.91,0.9,0.9,0.0,6.0,7.10031,19.8,298.95993,16.95,2.1269627
1990-04-19 23:00:00+00:00,51.0,12.4315,0.9315,6.719,9.260465,-2.2177057,3.5737493,0,0,49950.65,44980.176,0.2,0.2,0.0,1.0,16.434305,34.56,51.158268,19.24,2.6036165
1990-04-20 23:00:00+00:00,3.0,13.0315,2.9815001,8.5065,12.20878,0.6453967,6.616629,0,0,50139.53,41054.133,0.0,0.0,0.0,0.0,7.754637,19.8,349.7488,17.89,2.535049
1990-04-21 23:00:00+00:00,51.0,14.0315,3.3315,8.585668,13.134449,1.1766562,6.8170834,0,0,50328.04,45346.477,1.3000001,1.3000001,0.0,5.0,10.144082,23.759998,12.482475,20.49,2.9125757
1990-04-22 23:00:00+00:00,55.0,10.0315,4.6815,7.1815,7.2502213,2.8423543,4.792584,0,0,50516.348,18546.996,8.8,8.8,0.0,21.0,13.661038,35.64,234.72533,11.04,1.438611
1990-04-23 23:00:00+00:00,51.0,12.7315,4.9815,8.531501,10.975568,2.6896353,6.2491436,0,0,50704.316,43078.73,2.4999998,2.4999998,0.0,17.0,10.1887,32.760002,237.1422,18.12,2.4881544
1990-04-24 23:00:00+00:00,55.0,13.2815,3.7315001,8.583585,10.937266,1.0352936,6.240851,0,0,50891.805,43829.668,2.8000002,2.8000002,0.0,11.0,10.948973,29.88,240.9788,18.66,2.5619934
1990-04-25 23:00:00+00:00,53.0,13.4315,3.9815001,8.785666,12.731422,1.8135791,7.1681,0,0,51078.67,46716.926,2.7999997,2.7999997,0.0,12.0,8.707237,25.919998,247.72621,20.56,2.8501768
1990-04-26 23:00:00+00:00,51.0,12.2315,3.5315,8.531501,8.655552,0.6407795,5.840511,0,0,51264.777,18265.342,1.3000001,1.3000001,0.0,8.0,19.721298,43.92,236.92268,10.5,1.6664182
1990-04-27 23:00:00+00:00,51.0,13.3315,5.9815,9.548166,11.578817,3.111569,7.8138905,0,0,51449.97,36762.06,1.2,1.2,0.0,8.0,10.514218,23.759998,356.69824,15.11,2.2986329
1990-04-28 23:00:00+00:00,3.0,15.5315,2.5315,9.469001,13.174141,-0.80624795,6.4910617,0,0,51634.098,46800.0,0.0,0.0,0.0,0.0,16.923828,38.16,52.193424,25.22,3.6421592
1990-04-29 23:00:00+00:00,3.0,17.981499,4.9815,11.610667,16.420069,1.7578883,9.32405,0,0,51817.008,47080.54,0.0,0.0,0.0,0.0,14.081477,33.12,49.363132,25.1,3.9008315
1990-04-30 23:00:00+00:00,2.0,20.131498,6.6315002,13.785667,18.746346,3.8729992,11.626156,0,0,51998.543,47087.703,0.0,0.0,0.0,0.0,18.39878,40.68,53.67465,25.39,4.266992
1990-05-01 23:00:00+00:00,3.0,21.381498,7.6315002,14.9314995,21.134062,4.816943,13.214757,0,0,52178.527,47191.65,0.0,0.0,0.0,0.0,14.973577,33.48,57.329754,25.23,4.4158278
1990-05-02 23:00:00+00:00,2.0,20.381498,7.7815,14.364835,19.819183,5.4166346,12.367488,0,0,52356.81,47304.293,0.0,0.0,0.0,0.0,16.485485,37.44,52.226963,25.12,4.2846684
